0.74042,0.7313,0.72215,0.71274,0.70295,0.69279,0.68266,0.67297,0.66369,0.65461,0.64555,0.63644,0.62712,0.61772,0.60819,0.59876,0.5897,0.58091,0.5722,0.56344,0.55467,0.54615,0.538,0.53014,0.52244,0.51484,0.50725,0.49986,0.4926,0.48558,0.4787,0.47183,0.46541,0.45939,0.45389,0.44878,0.4442,0.4403,0.4373,0.43547,0.43464,0.43404,0.43297,0.4316,0.43059,0.43043,0.43141,0.43371,0.43722,0.44148
0.74342,0.73448,0.7253,0.71574,0.70563,0.69519,0.6849,0.6751,0.66566,0.65626,0.64685,0.63737,0.62786,0.61825,0.60853,0.59897,0.58966,0.58056,0.5715,0.56242,0.55342,0.54474,0.53642,0.5284,0.52057,0.51286,0.50523,0.49764,0.49007,0.48267,0.47559,0.46874,0.46233,0.45586,0.44996,0.44476,0.44017,0.43619,0.43289,0.43075,0.42971,0.42897,0.42777,0.42624,0.42501,0.42457,0.42528,0.4274,0.43081,0.43507
0.74613,0.73726,0.72817,0.71852,0.70824,0.69754,0.68693,0.67682,0.66711,0.65757,0.64796,0.63829,0.62849,0.61859,0.60851,0.59862,0.58915,0.57984,0.57058,0.56133,0.55217,0.54332,0.53476,0.52649,0.5184,0.51041,0.50243,0.49465,0.48702,0.47961,0.47239,0.46512,0.45829,0.45186,0.44598,0.44061,0.43567,0.43132,0.42781,0.4255,0.42429,0.42341,0.42213,0.42056,0.41925,0.41865,0.41914,0.42095,0.42405,0.42794
0.74873,0.74005,0.73093,0.72106,0.71046,0.69947,0.68866,0.67841,0.66854,0.65866,0.64873,0.63878,0.62877,0.61861,0.60831,0.59826,0.58845,0.57882,0.56919,0.55959,0.55022,0.54122,0.53253,0.52407,0.51579,0.50763,0.49953,0.49149,0.48352,0.47575,0.46832,0.46106,0.45427,0.44761,0.44142,0.43588,0.43084,0.42639,0.42273,0.4202,0.41877,0.41775,0.4164,0.41473,0.41327,0.41242,0.41255,0.41393,0.41658,0.42008
0.75132,0.74258,0.73339,0.72341,0.71263,0.70129,0.69014,0.67956,0.66942,0.65946,0.64941,0.63928,0.62889,0.61835,0.60769,0.59734,0.58739,0.57752,0.56761,0.5578,0.54824,0.53909,0.53016,0.52138,0.5127,0.50416,0.49569,0.48752,0.47953,0.47175,0.46425,0.45677,0.44973,0.44301,0.43676,0.43107,0.42581,0.42117,0.41736,0.41473,0.41315,0.41197,0.41052,0.40878,0.40719,0.40611,0.40587,0.40675,0.40892,0.41189
0.7539,0.74511,0.73565,0.72532,0.71417,0.70263,0.69133,0.68062,0.67031,0.65994,0.64948,0.63899,0.62843,0.61769,0.60687,0.59642,0.58612,0.57584,0.56555,0.55544,0.54564,0.53619,0.52694,0.51788,0.50898,0.50033,0.4918,0.48353,0.47541,0.46747,0.45983,0.45227,0.44518,0.43828,0.43184,0.42601,0.42066,0.41591,0.41195,0.40914,0.40739,0.40605,0.40449,0.40263,0.40082,0.39937,0.39869,0.39911,0.40078,0.40336
0.75615,0.74705,0.7374,0.72692,0.7157,0.70388,0.69222,0.68112,0.67047,0.65997,0.64938,0.63872,0.62777,0.61669,0.60559,0.59483,0.58437,0.57384,0.56334,0.55297,0.54288,0.5331,0.52356,0.51425,0.50513,0.4963,0.48762,0.4793,0.47114,0.46311,0.45535,0.44758,0.44031,0.43336,0.42687,0.42081,0.41515,0.41018,0.40611,0.40322,0.40137,0.39993,0.39828,0.39632,0.3943,0.39254,0.39141,0.39125,0.39242,0.39448
0.75827,0.74897,0.73898,0.72819,0.7166,0.70461,0.69277,0.68148,0.67058,0.65967,0.64856,0.63744,0.62637,0.6152,0.60409,0.59327,0.5824,0.57149,0.5607,0.55017,0.53991,0.52985,0.52,0.51042,0.5011,0.49218,0.48348,0.47505,0.46673,0.45851,0.4506,0.44274,0.43543,0.42803,0.42114,0.41498,0.40938,0.40442,0.40022,0.39709,0.39504,0.39343,0.39159,0.38938,0.38705,0.38485,0.38328,0.38281,0.38358,0.38523
0.75973,0.75018,0.74008,0.72919,0.71753,0.70517,0.6929,0.68128,0.67007,0.65886,0.64748,0.63614,0.62478,0.61342,0.60205,0.59095,0.57995,0.56888,0.55799,0.54734,0.53681,0.52641,0.51625,0.50647,0.49699,0.4879,0.47907,0.47054,0.46215,0.45382,0.44566,0.4373,0.42948,0.42208,0.41526,0.40898,0.40301,0.39772,0.39336,0.3902,0.38808,0.38635,0.38437,0.38199,0.37944,0.377,0.37514,0.3742,0.37448,0.3756
0.76096,0.75138,0.74099,0.72969,0.71757,0.70507,0.69277,0.681,0.66939,0.65757,0.64572,0.63404,0.62253,0.61112,0.59983,0.58869,0.57729,0.56591,0.55486,0.54411,0.53339,0.52274,0.51236,0.5024,0.49277,0.48355,0.47466,0.46581,0.45697,0.44812,0.43964,0.43129,0.42352,0.41582,0.4086,0.40212,0.3962,0.39094,0.38654,0.38323,0.38093,0.37902,0.3768,0.37414,0.37128,0.36848,0.3662,0.36496,0.36488,0.36557
0.76187,0.75192,0.7413,0.72985,0.71763,0.70484,0.69219,0.67994,0.66786,0.6558,0.64378,0.63192,0.62016,0.60856,0.59701,0.5856,0.57408,0.5627,0.55169,0.54084,0.52991,0.51902,0.50832,0.49808,0.48813,0.47851,0.46919,0.46007,0.45108,0.44217,0.43355,0.42483,0.41667,0.40893,0.40172,0.3952,0.38916,0.38376,0.37923,0.37582,0.37338,0.37129,0.36888,0.36599,0.36289,0.35983,0.35726,0.35566,0.35517,0.35545
0.76267,0.75244,0.74131,0.72939,0.71684,0.70406,0.69125,0.6787,0.66615,0.65358,0.64114,0.62896,0.61709,0.60551,0.59402,0.58253,0.5706,0.55892,0.54775,0.53677,0.52565,0.51452,0.50361,0.49316,0.48299,0.47312,0.46355,0.45408,0.44476,0.43549,0.42666,0.41795,0.40981,0.40197,0.39463,0.38803,0.38197,0.37653,0.37191,0.36836,0.36574,0.36345,0.36082,0.3577,0.35433,0.35096,0.34805,0.34612,0.3453,0.34522
0.76253,0.75184,0.74054,0.72864,0.71619,0.7031,0.68983,0.67673,0.66376,0.65095,0.63834,0.62601,0.61394,0.60212,0.59027,0.57829,0.56632,0.55473,0.54358,0.5325,0.52127,0.51,0.49873,0.4878,0.47718,0.46693,0.45698,0.44735,0.43795,0.42865,0.41977,0.41094,0.40267,0.39482,0.38747,0.38084,0.37471,0.36918,0.36446,0.36075,0.35796,0.35548,0.35266,0.34932,0.34571,0.34205,0.33883,0.33658,0.33543,0.335
0.76205,0.75123,0.73959,0.72743,0.71476,0.70154,0.68804,0.67462,0.66122,0.64801,0.63507,0.62244,0.61014,0.59813,0.58615,0.57409,0.56182,0.54988,0.53843,0.52707,0.51554,0.50397,0.49257,0.48153,0.47078,0.46041,0.45034,0.44054,0.431,0.42156,0.41261,0.4038,0.39555,0.38763,0.38022,0.37355,0.3674,0.36181,0.35698,0.35312,0.35016,0.34749,0.34448,0.34095,0.33709,0.33315,0.32963,0.32705,0.32556,0.32478
0.76067,0.74956,0.73797,0.72603,0.71336,0.69976,0.68575,0.67188,0.65822,0.64482,0.63169,0.61879,0.60621,0.59386,0.58149,0.569,0.55651,0.54442,0.53282,0.5213,0.50963,0.49792,0.48635,0.4751,0.46412,0.45357,0.44334,0.43346,0.42387,0.41445,0.40549,0.3966,0.38826,0.38034,0.37293,0.36624,0.35999,0.3543,0.34935,0.34538,0.34228,0.33946,0.3363,0.33257,0.32848,0.32427,0.32044,0.31754,0.31572,0.31456
0.75896,0.74797,0.73634,0.7241,0.71108,0.69732,0.68312,0.66907,0.65501,0.64129,0.62791,0.61476,0.60183,0.58919,0.57658,0.56385,0.55108,0.53875,0.52688,0.51511,0.50322,0.4913,0.47962,0.4683,0.45724,0.44661,0.43633,0.42638,0.41671,0.4072,0.3982,0.38931,0.38099,0.37302,0.36552,0.35877,0.35249,0.34675,0.34173,0.33765,0.33441,0.33146,0.32816,0.32427,0.31995,0.31547,0.31134,0.30812,0.30593,0.30435
0.75657,0.74556,0.73406,0.7219,0.70878,0.69455,0.67988,0.66539,0.65125,0.63757,0.62409,0.61062,0.59731,0.58433,0.57144,0.55841,0.5454,0.53285,0.52075,0.50877,0.49673,0.48469,0.4729,0.46148,0.45031,0.43957,0.42919,0.41917,0.40946,0.39995,0.39093,0.38198,0.37358,0.36557,0.35806,0.35132,0.34502,0.33922,0.33411,0.32993,0.32658,0.32351,0.32007,0.31599,0.31143,0.30668,0.30228,0.29875,0.29621,0.2943
0.75395,0.74325,0.73153,0.71883,0.70533,0.69097,0.67624,0.66176,0.64734,0.63335,0.61961,0.60592,0.59244,0.57929,0.56617,0.55291,0.53962,0.52681,0.51451,0.50234,0.49016,0.47801,0.46611,0.45458,0.44331,0.43249,0.42204,0.41198,0.40222,0.39263,0.38357,0.37457,0.36615,0.35819,0.35068,0.34392,0.33756,0.33168,0.32653,0.32229,0.31884,0.31567,0.31214,0.30794,0.30318,0.29815,0.29342,0.28954,0.28665,0.28442
0.75085,0.73986,0.72801,0.71535,0.70181,0.68709,0.67191,0.65702,0.64276,0.62891,0.61509,0.60117,0.5874,0.57398,0.56062,0.54712,0.53369,0.52068,0.50818,0.49587,0.48358,0.47132,0.45931,0.44769,0.43634,0.42543,0.41489,0.40475,0.39493,0.38529,0.37622,0.36726,0.35888,0.35089,0.34333,0.33657,0.33029,0.32447,0.31924,0.31486,0.31126,0.30797,0.30434,0.29997,0.29495,0.28965,0.28465,0.28047,0.27732,0.27491
0.7476,0.73645,0.72419,0.71115,0.69718,0.68231,0.66719,0.6525,0.638,0.62387,0.60984,0.59578,0.58195,0.56844,0.55496,0.54131,0.52767,0.51448,0.50184,0.48941,0.47702,0.46467,0.45257,0.44084,0.42936,0.41836,0.40773,0.39754,0.38771,0.37808,0.36903,0.36003,0.35159,0.34366,0.33622,0.32952,0.3232,0.31731,0.31201,0.30756,0.30386,0.30049,0.29681,0.29238,0.2872,0.2816,0.27627,0.27179,0.26836,0.26576
0.74322,0.73176,0.71959,0.70656,0.69248,0.67739,0.66201,0.64703,0.63263,0.6186,0.60455,0.59037,0.57639,0.56273,0.5491,0.5353,0.52155,0.50825,0.49549,0.48296,0.47047,0.45802,0.44581,0.43399,0.42242,0.41136,0.40069,0.39044,0.38057,0.3709,0.36185,0.35291,0.34456,0.33663,0.32917,0.32251,0.31625,0.31044,0.30514,0.30057,0.29674,0.29323,0.28946,0.2849,0.27947,0.27367,0.26809,0.26336,0.2598,0.25746
0.73846,0.72714,0.71482,0.7015,0.68711,0.67194,0.65657,0.64164,0.62717,0.61302,0.59883,0.58458,0.57057,0.55687,0.54317,0.52929,0.51545,0.50206,0.48919,0.47654,0.46394,0.45138,0.43906,0.42717,0.41552,0.40438,0.39365,0.38339,0.37354,0.3639,0.35488,0.34592,0.33754,0.32971,0.32234,0.31572,0.30945,0.30363,0.29843,0.29392,0.29,0.2864,0.28257,0.27802,0.27258,0.26644,0.2605,0.2555,0.25177,0.25003
0.73337,0.72189,0.70954,0.69617,0.68172,0.66645,0.65099,0.63596,0.62147,0.6073,0.59308,0.5788,0.56476,0.551,0.53725,0.5233,0.50939,0.49591,0.48293,0.47014,0.45741,0.44473,0.43236,0.42041,0.40873,0.39756,0.38683,0.37651,0.36662,0.35693,0.34795,0.33909,0.33082,0.32298,0.31556,0.30909,0.30321,0.29773,0.29256,0.28788,0.28374,0.27989,0.27593,0.27132,0.26575,0.2595,0.25335,0.24816,0.24453,0.24304
0.72817,0.71665,0.70414,0.69063,0.67606,0.66078,0.64532,0.63027,0.61577,0.60158,0.58735,0.57305,0.55895,0.54513,0.53132,0.51733,0.50342,0.4899,0.47684,0.46393,0.45107,0.4383,0.42583,0.4138,0.40204,0.3908,0.38001,0.36973,0.35991,0.35028,0.34135,0.33243,0.32409,0.31649,0.30947,0.30326,0.29743,0.29194,0.28693,0.28233,0.27813,0.27415,0.27008,0.26544,0.25994,0.25355,0.24713,0.24173,0.23796,0.23649
0.72264,0.711,0.69847,0.68497,0.67041,0.6551,0.63962,0.62457,0.61007,0.59586,0.5816,0.56729,0.55317,0.53935,0.52558,0.51161,0.49763,0.48402,0.47083,0.45777,0.44477,0.43185,0.41936,0.40733,0.39556,0.38437,0.37362,0.36328,0.35342,0.34369,0.3348,0.32609,0.31805,0.31052,0.30358,0.29773,0.2924,0.28731,0.28238,0.27763,0.27317,0.26883,0.26444,0.25972,0.25432,0.24801,0.24152,0.23605,0.23242,0.2308
0.71702,0.70536,0.69278,0.67925,0.66466,0.64937,0.63391,0.61888,0.60443,0.59026,0.57604,0.56169,0.5475,0.53367,0.51989,0.5059,0.49191,0.47828,0.46504,0.45194,0.4389,0.4259,0.41333,0.4012,0.38932,0.37804,0.36723,0.35701,0.34725,0.33763,0.32884,0.32008,0.31205,0.30513,0.29879,0.29322,0.2879,0.28279,0.2781,0.27343,0.26887,0.26438,0.2599,0.25515,0.2498,0.24345,0.23687,0.23154,0.22794,0.22599
0.71129,0.6996,0.68702,0.67348,0.65891,0.64366,0.62828,0.61332,0.59888,0.58471,0.57045,0.5561,0.54198,0.52828,0.51458,0.5005,0.48641,0.47269,0.45939,0.44622,0.43309,0.41997,0.40737,0.39529,0.38349,0.37233,0.36162,0.35124,0.34141,0.33171,0.32303,0.31483,0.30739,0.30058,0.29427,0.28905,0.28426,0.27951,0.27476,0.26993,0.26516,0.26036,0.25553,0.25067,0.2456,0.2395,0.23316,0.22799,0.22439,0.22177
0.70553,0.69384,0.68126,0.66773,0.65319,0.638,0.62267,0.60777,0.59346,0.57939,0.5652,0.55087,0.53683,0.52313,0.50928,0.4951,0.48107,0.46742,0.45417,0.44102,0.42793,0.41483,0.40216,0.39001,0.37808,0.36675,0.35594,0.34574,0.33614,0.32683,0.31842,0.31024,0.3028,0.29667,0.29101,0.28601,0.28112,0.27625,0.27167,0.26692,0.26216,0.2574,0.25269,0.24789,0.24266,0.23658,0.23047,0.22557,0.22176,0.21814
0.69977,0.68808,0.6755,0.66198,0.64748,0.6324,0.61721,0.60246,0.58821,0.57414,0.55993,0.54571,0.53193,0.51843,0.5046,0.49034,0.47616,0.46243,0.44915,0.43598,0.42286,0.40971,0.39702,0.38489,0.37307,0.3619,0.3513,0.3411,0.33152,0.32222,0.31408,0.30657,0.29983,0.29375,0.28805,0.2832,0.27861,0.27398,0.26939,0.26462,0.25984,0.25499,0.25005,0.24513,0.24016,0.23448,0.2288,0.22405,0.21979,0.2152
0.69401,0.68233,0.66978,0.65634,0.64194,0.62691,0.6118,0.59719,0.58316,0.56926,0.55522,0.5412,0.5276,0.51407,0.5,0.48555,0.47152,0.45797,0.44474,0.43154,0.41839,0.40523,0.39248,0.38033,0.36849,0.35728,0.34668,0.33687,0.32776,0.31902,0.3112,0.3037,0.29689,0.29123,0.28593,0.28115,0.27644,0.27173,0.26739,0.26287,0.25829,0.25365,0.24892,0.24405,0.23892,0.23332,0.22796,0.22325,0.21863,0.21295
0.68826,0.67663,0.66415,0.65076,0.63639,0.62155,0.60668,0.59231,0.57836,0.56449,0.55053,0.53675,0.52341,0.51,0.49599,0.48163,0.46752,0.45383,0.44045,0.42716,0.41395,0.40077,0.38812,0.37618,0.36464,0.35376,0.3436,0.3339,0.32483,0.31614,0.30847,0.30139,0.29504,0.28939,0.28401,0.27924,0.27477,0.27043,0.26623,0.26189,0.25743,0.25281,0.24797,0.24309,0.23821,0.23306,0.22795,0.2232,0.21812,0.21194
0.68251,0.67095,0.65863,0.64543,0.63125,0.61643,0.60168,0.58749,0.57379,0.56012,0.5463,0.53266,0.51948,0.50618,0.49213,0.47769,0.46372,0.45015,0.43679,0.42349,0.41034,0.39731,0.38473,0.37288,0.36144,0.35069,0.34061,0.33119,0.32243,0.3141,0.30664,0.2996,0.29321,0.28773,0.28256,0.27791,0.27349,0.26925,0.26549,0.26156,0.25741,0.25309,0.2485,0.24365,0.23864,0.23351,0.22845,0.22362,0.21843,0.21221
0.67698,0.6656,0.65336,0.64023,0.62605,0.61154,0.59708,0.58313,0.56948,0.55581,0.54207,0.52866,0.51574,0.50261,0.48867,0.47439,0.46039,0.4467,0.43323,0.41992,0.40682,0.39391,0.38152,0.36996,0.35883,0.34834,0.33856,0.32921,0.32052,0.31224,0.3049,0.29809,0.29192,0.28646,0.28126,0.27684,0.27296,0.26922,0.26565,0.26203,0.25809,0.25383,0.24917,0.24437,0.23962,0.23477,0.22979,0.22475,0.21934,0.21297
0.67153,0.66025,0.64822,0.63539,0.6215,0.60698,0.59262,0.57882,0.5654,0.55196,0.53841,0.52508,0.51226,0.49921,0.4853,0.47108,0.45718,0.44356,0.43016,0.4169,0.40394,0.39124,0.37907,0.36763,0.35663,0.34625,0.33654,0.32736,0.31885,0.31082,0.3036,0.29684,0.29065,0.28558,0.28092,0.27675,0.27295,0.26939,0.26627,0.26305,0.25943,0.25542,0.25098,0.24626,0.24152,0.2366,0.23145,0.22624,0.2207,0.21423
0.66628,0.65521,0.64339,0.63073,0.61687,0.6027,0.58856,0.57494,0.56157,0.54821,0.53476,0.52165,0.50907,0.49617,0.48229,0.46815,0.45422,0.44057,0.42717,0.41399,0.40118,0.3887,0.37676,0.36555,0.3547,0.34447,0.33493,0.32586,0.31744,0.30949,0.30246,0.2961,0.29041,0.28545,0.28083,0.27696,0.2738,0.27067,0.26758,0.26458,0.26123,0.25732,0.25287,0.24831,0.2438,0.23906,0.23396,0.22856,0.22278,0.21588
0.66111,0.65022,0.63874,0.62651,0.61304,0.59876,0.58463,0.57112,0.55803,0.54494,0.53182,0.51888,0.50631,0.49328,0.47934,0.46525,0.45154,0.43809,0.42487,0.41185,0.39917,0.38673,0.37486,0.36372,0.35294,0.34281,0.3334,0.3246,0.31649,0.3089,0.30211,0.29585,0.29023,0.28582,0.28189,0.2783,0.27506,0.272,0.26934,0.26661,0.26354,0.25979,0.2555,0.2511,0.24668,0.24194,0.23677,0.2313,0.22529,0.21794
0.65638,0.64574,0.63448,0.62251,0.60908,0.59509,0.58118,0.56783,0.55474,0.54182,0.52893,0.51625,0.50385,0.49089,0.47702,0.463,0.44924,0.43585,0.42272,0.40977,0.39719,0.38491,0.37325,0.36231,0.35174,0.34184,0.33266,0.32397,0.31597,0.30846,0.30197,0.29626,0.29131,0.28709,0.28323,0.27983,0.2769,0.27424,0.27166,0.26901,0.26603,0.26237,0.25819,0.25405,0.24985,0.24531,0.24034,0.23496,0.22884,0.22132
0.65181,0.64128,0.63039,0.61883,0.60575,0.59178,0.57789,0.56459,0.5518,0.53922,0.52673,0.51426,0.50184,0.48871,0.47474,0.46088,0.44756,0.43456,0.42169,0.40891,0.39638,0.38406,0.37236,0.36145,0.3509,0.34105,0.332,0.32366,0.31603,0.30897,0.3028,0.29725,0.29248,0.28869,0.2852,0.282,0.27911,0.27656,0.27442,0.27202,0.26913,0.26556,0.26153,0.25749,0.2534,0.24904,0.24427,0.23908,0.23324,0.22608
0.64754,0.63729,0.62665,0.61532,0.60237,0.58867,0.57506,0.56195,0.54915,0.53675,0.52459,0.51239,0.5001,0.48714,0.47351,0.45988,0.44658,0.43361,0.42079,0.40802,0.39561,0.38344,0.37198,0.36126,0.3509,0.34134,0.33249,0.32415,0.31663,0.30968,0.30389,0.29886,0.29449,0.29079,0.28734,0.28437,0.28193,0.27986,0.27782,0.27542,0.27247,0.26886,0.26491,0.26128,0.25761,0.25358,0.24907,0.24414,0.23855,0.23189
0.64336,0.63335,0.62306,0.61204,0.5994,0.58591,0.57238,0.55933,0.54686,0.53484,0.52301,0.51099,0.49873,0.48584,0.47238,0.45908,0.44625,0.4338,0.42141,0.40892,0.39655,0.38428,0.37269,0.3619,0.35146,0.34177,0.333,0.32508,0.31803,0.31147,0.30587,0.30088,0.29655,0.29328,0.29021,0.28747,0.28517,0.28327,0.28158,0.27939,0.27656,0.27313,0.26952,0.26604,0.26244,0.25849,0.2542,0.2496,0.24465,0.23877
0.63957,0.62987,0.61977,0.6089,0.59645,0.58331,0.57006,0.55721,0.54486,0.53304,0.52148,0.50964,0.49751,0.48497,0.47204,0.45915,0.44667,0.43443,0.42217,0.40977,0.39747,0.3853,0.37382,0.36317,0.35293,0.34359,0.33508,0.32705,0.31998,0.31343,0.30809,0.30358,0.29963,0.29634,0.29327,0.29084,0.28908,0.28764,0.28602,0.28383,0.28099,0.27764,0.27421,0.2711,0.26787,0.26421,0.26019,0.25589,0.25123,0.24578
0.6359,0.62643,0.61664,0.60602,0.59391,0.58098,0.56785,0.55515,0.54315,0.53167,0.52026,0.50853,0.49653,0.48428,0.47183,0.45947,0.44739,0.43551,0.42353,0.41137,0.39931,0.38733,0.37594,0.3653,0.35505,0.34561,0.3371,0.32948,0.32277,0.31659,0.31138,0.3068,0.30276,0.29986,0.29728,0.29507,0.29338,0.29208,0.29079,0.28882,0.28614,0.28299,0.27988,0.27694,0.2738,0.27026,0.26646,0.26244,0.25804,0.25292
0.63285,0.62361,0.61384,0.60328,0.59138,0.57874,0.56588,0.55344,0.54167,0.53034,0.51913,0.50756,0.49581,0.48399,0.47209,0.46012,0.4484,0.43674,0.42498,0.41308,0.40124,0.38949,0.37828,0.36786,0.35789,0.34878,0.34055,0.3329,0.32615,0.31994,0.31486,0.31067,0.30707,0.30411,0.30149,0.29953,0.29831,0.29742,0.29618,0.29422,0.29157,0.28854,0.28561,0.28294,0.28014,0.27699,0.27348,0.26961,0.26523,0.26006
0.63,0.62077,0.61117,0.60077,0.58913,0.57666,0.56397,0.55186,0.54056,0.52958,0.51846,0.50696,0.49537,0.48387,0.47245,0.46102,0.44963,0.43825,0.42675,0.41511,0.40359,0.39219,0.38126,0.37101,0.36119,0.35216,0.34398,0.33662,0.33011,0.32428,0.31938,0.31513,0.31143,0.30873,0.30651,0.30476,0.3036,0.30279,0.3018,0.29997,0.29742,0.29451,0.2918,0.28939,0.28688,0.28399,0.28071,0.27689,0.27238,0.2672
0.62765,0.61855,0.60887,0.59837,0.58686,0.57474,0.56247,0.55077,0.53971,0.52884,0.5179,0.50658,0.49529,0.48423,0.47332,0.46218,0.45103,0.43986,0.4286,0.41728,0.40606,0.39497,0.38436,0.37438,0.36483,0.35604,0.34817,0.341,0.33459,0.32881,0.32401,0.31999,0.31666,0.31394,0.3117,0.31016,0.30936,0.3088,0.30777,0.30591,0.30336,0.30055,0.29806,0.29599,0.29384,0.29132,0.2883,0.28463,0.2802,0.27528
0.62547,0.61628,0.60669,0.5964,0.58509,0.57312,0.5611,0.54981,0.53922,0.52876,0.51798,0.5067,0.49552,0.48478,0.47426,0.46357,0.45278,0.44194,0.431,0.41991,0.40892,0.39808,0.38771,0.37794,0.36866,0.36014,0.35246,0.34556,0.3394,0.3339,0.32927,0.32528,0.32192,0.31941,0.3175,0.31619,0.3154,0.3148,0.3139,0.31216,0.30974,0.30711,0.30481,0.3029,0.30099,0.29878,0.29603,0.29259,0.28857,0.28433
