75.688,121.65,97.917,101.2,97.205,76.424,84.955,86.894,95.804
77.435,106.16,107.74,120.14,56.912,64.695,28.611,50.857,78.925
75.71,152.05,92.2,110.46,61.192,68.253,38.033,55.474,83.709
76.354,156.26,104.61,52.151,68.281,79.041,56.414,68.427,76.384
77.202,101.66,88.821,81.318,73.79,70.482,63.627,68.957,77.315
76.356,155.04,109.34,104.66,69.701,78.473,70.632,73.533,93.365
77.378,101.2,73.286,105.58,73.883,36.593,31.623,47.873,72.025
77.126,112.56,105.03,97.683,72.815,60.254,64.69,65.41,80.816
76.52,156.16,108.57,104.19,52.038,58.526,48.333,52.453,81.724
77.698,153.91,100.38,115.46,86.162,85.48,59.722,77.078,98.384
77.703,96.568,94.015,74.447,95.169,95.032,64.524,83.841,84.196
78.079,139.17,93.415,104.81,57.921,69.056,68.752,65.167,85.855
77.465,120.45,106.24,79.603,83.645,88.097,72.742,81.229,87.872
78.317,145.4,95.036,98.336,81.057,87.098,76.846,82.184,93.813
78.974,135.79,107.12,114.94,84.147,87.825,81.7,82.995,99.756
79.526,142.29,99.756,61.102,74.004,75.377,42.919,64.273,75.672
78,144.94,97.063,104.65,63.553,60.765,48.54,57.042,82.854
78.087,81.861,108.94,109.24,89.239,71.602,58.75,73.223,86.434
80.3,30.332,50.873,32.65,82.773,43.273,14.135,46.809,41.484
80.528,87.328,81.688,64.937,54.271,30.458,32.294,39.358,55.454
80.976,82.853,101.34,79.141,64.105,46.455,39.648,49.259,65.981
79.251,112.9,88.935,66.401,89.606,67.128,53.281,70.746,75.146
79.729,127.22,104.33,71.626,55.851,63.585,54.76,57.769,72.863
80.352,145,107.03,107.67,85.929,72.354,63.747,73.949,92.607
79.752,112.69,89.047,65.335,89.365,74.46,66.533,76.464,78.106
80.727,127.4,87.127,103.41,59.283,59.332,70.336,63.851,82.767
79.584,200.67,85.564,88.537,83.67,72.649,72.039,75.404,92.88
79.267,181.75,106.74,101.5,100.73,93.034,82.255,91.619,105.13
80.905,111.46,105.36,102.26,62.942,81.657,67.428,70.328,85.89
80.515,180.74,92.38,70.021,89.91,66.302,47.613,67.89,83.188
81.847,88.511,84.747,70.717,91.913,86.094,68.527,82.812,81.843
81.612,199.81,107.99,117.7,89.085,71.783,82.832,81.798,104.91
81.089,100.43,91.584,95.505,67.863,56.829,59.23,61.665,76.694
81.22,101.16,100.55,74.886,62.94,51.157,40.186,51.514,66.743
81.519,101.87,105.95,108.14,77.749,67.175,65.255,69.496,86.826
81.768,198.01,116.77,117.22,95.35,85.22,65.384,82.579,105.25
82.965,82.855,78.815,42.864,73.567,81.35,70.554,74.837,70.149
82.423,29.8,80.635,88.224,87.192,57.799,72.729,72.585,73.296
81.862,200.48,119.94,79.537,90.905,91.352,77.667,87.355,97.356
82.069,101.54,93.373,84.596,76.996,71.577,49.271,65.44,79.019
82.371,197.39,107.01,99.551,77.512,78.35,71.531,75.035,97.156
84.138,142.91,96.849,119.39,76.004,72.374,48.637,66.151,90.156
84.18,106.02,115.16,96.31,69.607,81.498,68.505,74.042,86.723
83.341,80.624,104.55,90.831,88.037,86.099,69.4,82.282,86.667
83.585,143.13,78.341,83,89.759,69.83,70.138,75.806,87.073
83.769,165.79,108.24,107.32,95.305,101.99,80.104,93.231,104.48
82.798,196.07,103.21,102.45,81.371,84.317,70.808,78.275,97.414
84.44,103.26,98.936,93.839,67.956,72.983,78.5,73.493,84.385
83.533,141.13,80.841,78.444,76.592,85.944,65.974,76.164,84.978
84.285,183.05,94.184,93.326,87.263,90.88,68.77,82.143,96.658
84.375,165.26,109.61,103.91,108.35,95.685,81.123,94.977,106.75
83.485,182.45,109.67,109.34,102.96,91.378,87.427,94.509,108.38
84.13,188.81,86.624,112.45,91.217,93.413,59.088,81.719,101.33
85.848,125.21,103.43,117.81,71.113,56.3,65.821,65.707,89.016
85.068,188.42,118.13,119.2,80.633,101.54,73.802,84.233,106.95
84.734,141.09,96.37,114.11,83.7,63.745,73.113,73.24,91.785
85.288,132.18,93.452,102.55,81.583,84.834,39.887,69.937,85.322
85.413,97.381,115.72,101.69,83.785,84.86,79.076,82.676,92.803
85.549,108.21,102.54,111.71,83.82,66.6,70.268,73.044,90.484
85.952,165.75,83.841,55.917,80.758,77.557,79.082,79.599,83.433
86.342,53.88,90.439,101.38,76.331,80.962,40.715,66.309,76.035
87.238,148.28,110.71,103.39,98.038,71.03,58.396,75.885,95.201
86.643,130.67,84.779,87.321,90.805,81.717,61.311,77.361,87.029
86.6,161.85,96.955,110.82,77.477,77.808,72.123,75.655,97.754
85.933,165.56,78.732,101.46,94.17,80.097,73.322,81.959,96.727
87.443,92.02,113.8,95.244,80.8,87.196,75.037,81.391,89.679
87.019,196.56,107.43,113.39,81.327,87.239,82.582,83.97,105.07
88.17,179.34,104.53,94.349,82.855,82.273,73.948,78.61,96.313
87.813,199.43,125.11,132.52,102.29,77.922,74.529,84.765,112.04
88.748,116.27,113.27,120.57,87.016,54.284,43.487,62.569,88.901
88.74,199.87,114.05,94.404,86.992,100.44,72.364,85.468,102.31
87.28,160.57,106.61,112.75,78.972,74.706,74.276,76.792,97.665
88.029,126.92,108.27,93.16,90.252,75.19,76.26,80.484,92.644
88.236,102.34,101.57,94.905,64.584,81.834,78.714,74.246,86.107
87.776,197.72,118.13,128.13,87.631,88.788,79.8,85.976,111.37
88.48,102.95,117.19,109.3,77.027,79.195,78.697,77.786,93.029
87.162,119.6,99.958,95.641,83.996,77.937,82.973,82.162,92.046
87.248,174.15,99.008,69.242,90.849,67.995,68.359,74.764,86.423
87.576,122.4,102.61,96.594,68.158,68.448,58.408,64.138,83.232
88.056,81.682,43.91,72.611,87.322,69.489,45.922,67.456,69.468
88.818,186.29,114.3,115.58,86.677,88.372,67.729,81.314,103.8
88.771,193.22,115.36,104.07,84.936,84.238,72.561,80.704,101.24
88.66,137.16,104.37,118.5,67.329,67.109,39.152,58.826,86.669
88.511,60.059,64.941,83.092,77.129,89.914,56.889,74.3,76.385
87.897,127.43,105.53,113.06,69.574,84.64,70.331,75.576,93.919
89.52,189.24,117.82,112.23,99.753,87.355,75.797,86.645,106.83
89.167,132.28,106.13,97.009,84.824,81.282,86.841,84.246,96.207
89.337,149.17,96.903,109.59,99.786,90.485,73.023,87.074,101.23
89.488,101.31,57.784,50.903,63.065,60.327,46.828,56.736,59.92
90.607,92.233,96.55,107.3,73.188,69.786,56.184,67.461,83.105
90.648,165.24,111.51,100.6,68.885,78.796,62.986,70.315,89.744
90.704,106.07,106.58,82.791,83.609,82.842,64.193,77.18,83.323
89.935,100.94,108.26,105.32,73.574,69.748,71.626,71.901,86.897
90.941,190.49,108.45,108.55,76.053,85.905,73.571,77.604,98.478
90.682,200.73,95.827,101.58,81.599,83.075,79.205,80.6,101.75
89.157,177.1,87.04,95.159,88.486,93.141,79.932,86.573,97.127
89.475,117.21,97.509,109.52,100.28,83.208,83.596,89.813,98.138
91.745,186.54,110.31,111.27,98.13,80.357,73.266,83.758,104.43
90.922,151.35,105.65,88.558,79.148,82.71,80.59,81.038,92.827
91.043,190.21,119.57,116.71,72.084,83.127,86.333,79.63,105.21
92.013,162.63,120.69,101.81,82.604,94.149,87.634,88.125,103.01
92.18,101.97,105.29,105.59,84.908,79.678,58.22,73.618,88.23
91.781,126.78,110.16,89.857,84.784,48.572,61.664,63.975,82.996
91.399,198.94,109.76,103.99,83.823,96.761,71.943,84.107,104.06
92.082,195.66,115.24,102.83,88.245,81.609,74.437,82.366,102.32
91.241,180.14,106.44,101.25,70.655,84.81,77.412,78.588,98.338
90.582,195.21,113.31,121.18,70.532,94.346,76.078,80.857,105.8
91.872,198.26,106.86,115.82,71.268,66.929,42.233,61.229,94.218
91.813,157.95,106.38,86.161,98.159,73.657,65.339,79.49,90.558
92.337,134.14,108.53,104.2,92.832,78.187,76.074,81.42,95.863
91.355,117.1,116.14,109.79,86.94,98.618,81.007,88.182,99.588
91.358,175.28,104.08,81.698,95.779,85.88,82.285,87.283,98.664
91.554,155.83,116.4,128.3,88.087,94.82,86.725,88.677,109.18
93.115,195.11,108.51,118.92,72.15,90.707,91.552,84.117,107.64
93.122,120.25,94.794,86.629,88.412,93.266,53.063,77.803,88.297
92.921,102.61,87.4,79.804,65.894,52.697,63.044,60.291,72.902
93.44,174.01,112.82,106.69,84.332,79.502,68.135,78.013,98.098
93.497,132.46,106.14,106.84,93.862,99.54,86.666,93.1,101.92
93.755,157.6,113.59,105.31,87.028,86.051,75.827,82.855,99.058
92.16,178.2,79.613,94.23,88.426,85.721,73.829,82.886,97.296
93.777,154.12,83.1,94.606,91.079,92.444,89.968,90.901,98.994
93.391,117.68,95.859,103.08,84.627,85.956,69.115,81.191,90.808
92.478,197.12,112.06,114.3,101.95,97.123,73.793,91.016,110.48
92.954,195.58,115.12,106.16,100.01,92.472,93.583,94.323,111.67
94.54,139.8,65.584,68.366,82.209,85.729,65.188,78.311,81.932
94.42,198.47,116.26,104.78,108.04,97.725,80.619,95.194,110.81
93.445,101.11,100.3,104.28,89.446,47.027,48.804,61.136,79.2
94.72,80.585,87.212,83.53,91.981,90.34,60.186,80.544,83.102
95.046,164.47,110.18,116.83,96.366,82.802,71.638,84.438,102.62
93.93,197.06,121.25,112.38,97.071,81.798,82.774,86.802,108.03
93.568,196.51,118.7,106.21,95.394,98.236,88.315,93.082,110.19
94.526,140.24,94.509,88.403,75.909,76.317,67.369,73.81,86.711
94.205,121.25,110.22,104.48,92.743,84.492,81.948,85.773,95.531
94.967,188.95,106.49,99.174,97.22,80.709,85.282,88.301,104.24
96.088,167.82,89.474,109.7,99.481,82.771,83.902,88.47,103.78
96.433,100.26,92.959,95.75,63.866,50.106,54.765,55.623,73.617
97.444,154.7,107.48,113.53,82.381,63.999,61.875,70.513,94.643
96.511,196.24,98.731,103.38,94.011,84.901,75.67,84.737,103.19
96.238,197.71,123.55,112.42,93.39,89.437,91.65,91.639,111
96.596,186.8,104.59,97.926,86.644,84.132,65.735,79.218,97.55
97.218,193.1,114.56,104.14,71.754,73.716,70.59,72.334,97.78
97.258,161.13,82.174,113.56,86.969,83.918,73.199,80.783,98.565
96.839,137.38,117.02,116.38,96.483,89.379,76.904,87.595,102.94
98.185,100.97,106.55,110.51,90.113,83.498,81.003,86.096,97.084
96.795,199.58,116.66,106.54,104.72,70.365,83.591,86.769,106.44
99.112,107.1,118.1,123.74,76.158,83.707,53.097,71.551,93.234
98.706,200.44,113.99,108.05,96.656,85.927,67.885,82.648,106.06
98.388,196.99,100.12,110.51,98.678,98.651,92.58,96.55,111.25
100.3,178.97,105.67,97.732,79.827,76.216,84.917,80.072,97.444
99.641,188.36,124.98,130.36,75.641,100.89,86.067,87.283,113.07
49.207,61.523,55.391,46.071,56.576,74.716,41.908,58.016,54.423
100.07,109.32,78.761,79.285,86.226,88.525,48.825,74.873,78.51
99.33,142.99,87.118,120.13,65.846,63.064,63.572,63.335,87.897
100.77,118.93,78.93,57.798,86.825,75.032,66.288,76.94,75.874
100.33,167.04,87.605,80.7,83.423,91.045,68.884,81.445,91
100.7,134.26,54.013,89.743,82.455,86.761,80.571,82.646,86.837
100.53,107.94,94.951,100.76,83.612,79.51,81.936,81.347,91.033
100.61,110.3,25.18,11.996,53.618,27.392,85.024,54.69,48.525
100.27,82.682,74.73,69.317,77.823,71.251,83.508,78.502,75.802
100.42,82.197,-0.85322,0.18415,35.905,53.505,84.131,57.792,41.384
100.38,158.25,79.635,64.691,72.108,82.595,85.811,79.078,83.594
99.642,196.13,111.87,109.22,71.23,74.03,86.494,77.897,100.42
100.06,63.422,27.968,47.376,90.46,85.686,87.356,87.059,69.29
100.75,102.53,93.286,110.91,90.392,92.488,87.674,89.881,97.724
99.109,200.56,105.33,70.723,90.411,83.049,90.109,87.231,96.62
100,153.56,106.32,74.279,96.419,79.228,90.158,88.354,93.227
99.866,54.531,84.453,57.464,94.702,85.642,90.282,90.746,76.851
100.81,146.41,92.328,82.87,96.894,77.613,94.043,88.832,94.505
100.26,0.68654,91.618,45.592,82.429,85.594,94.706,87.854,69.097
100.97,157.34,94.381,95.994,91.351,97.442,94.613,95.532,101.99
100.17,99.657,103.42,73.628,83.919,93.739,95.768,92.269,88.719
100.68,99.423,65.298,110.97,98.904,99.869,99.055,98.846,99.036
