69.17,157.74,66.291,94.495,75.616,68.803,56.87,67.946,84.215
69.584,152.71,81.338,68.061,80.475,56.544,62.774,65.906,76.108
69.682,144.73,106.6,100.07,70.979,68.393,67.395,70.314,86.054
67.937,98.298,94.717,95.511,90.509,66.358,71.969,76.62,83.523
71.17,103.73,45.268,81.587,52.435,26.967,26.196,35.304,56.344
71.074,159.72,113.85,104.45,83.708,57.859,45.469,62.387,87.998
70.772,175.43,114.05,107.4,84.139,70.871,49.287,68.046,93.985
70.098,159.05,114.94,98.421,77.365,68.296,56.006,67.379,89.21
71.186,157.43,111.02,111.83,69.433,72.036,48.277,63.606,91.228
71.77,130.98,99.818,102.13,49.595,55.213,41.166,49.609,76.894
71.875,109.02,100.84,108.04,66.314,74.793,42.986,62.659,82.405
73.382,126.52,93.269,93.65,83.804,83.478,73.52,80.821,89.602
71.917,132.85,43.605,34.052,93.629,74.649,80.514,83.279,74.102
73.762,68.565,43.643,52.502,53.108,54.528,43.57,49.453,54.337
74.73,87.219,90.503,94.147,75.216,67.194,53.474,65.557,77.614
73.008,149.49,92.437,106.03,66.225,53.275,63.566,61.804,85.321
73.358,100.37,69.362,79.693,71.438,60.818,68.787,66.694,73.715
73.923,190.89,110.36,104.94,96.7,90.771,79.511,89.5,106.05
75.829,24.83,21.451,37.286,61.111,68.429,24.879,51.156,46.018
74.219,173.71,93.004,108.15,76.971,68.539,73.27,72.986,94.595
73.662,128.01,61.174,47.538,63.536,52.398,31.085,49.576,59.212
74.09,132.76,90.373,107.64,72.347,84.587,81.557,78.795,94.463
76.377,86.907,87.753,114.23,58.3,73.494,39.065,55.933,74.893
74.822,120.65,95.988,99.681,96.425,75.062,84.677,86.313,95.376
77.359,104.72,107.51,119.51,55.319,63.355,27.179,49.208,78.77
75.202,151.36,90.694,110.14,60.232,66.661,37.264,55.191,82.694
75.679,156.09,102.63,52.091,66.389,78.575,55.973,68.246,76.052
76.249,100.68,88.451,79.748,73.514,68.622,63.537,68.88,75.578
74.876,154.99,107.62,104.18,68.587,78.373,70.471,72.674,92.885
77.302,99.595,73.046,104.75,72.979,34.909,30.393,46.999,71.876
76.206,110.78,103.22,96.489,71.949,58.827,63.015,63.763,80.481
74.581,154.75,107.28,103.21,51.399,57.9,47.927,51.48,80.243
77.091,152.7,99.567,114.45,84.905,83.762,57.95,76.175,96.81
76.742,95.41,93.185,73.75,93.325,94.056,62.842,82.172,83.241
76.197,137.79,92.75,104.3,56.834,68.499,67.464,64.155,84.65
77.245,119.84,105.54,78.207,81.741,87.955,72.438,80.299,86.83
76.977,143.58,93.903,96.515,80.534,86.562,76.012,80.582,93.801
77.433,134.59,105.4,114.59,82.223,87.325,80.872,82.241,98.965
77.754,140.88,99.26,59.881,73.912,74.192,42.771,62.326,75.562
76.622,143.55,95.547,104.2,63.038,59.244,47.69,55.68,81.835
76.544,80.072,108.24,107.6,89.114,70.644,56.77,72.289,85.31
79.604,29.52,50.588,30.869,81.8,41.711,13.754,45.463,41.029
78.66,85.893,79.857,64.747,52.753,30.143,31.512,38.562,54.942
79.527,81.163,101.28,78.894,62.625,45.781,38.608,47.983,64.867
77.815,110.9,86.998,66.401,89.124,66.76,51.818,69.016,73.252
79.489,125.79,104,71.355,55.838,63.173,53.276,57.597,71.039
79.241,144.1,106.7,105.74,84.642,71.292,62.709,73.23,92.203
79.264,112.43,87.147,64.424,88.871,73.079,64.988,75.782,77.417
79.934,125.48,86.219,103.41,57.503,58.707,68.433,63.202,80.832
79.151,200.48,85.45,87.559,82.864,72.623,70.377,74.893,91.994
77.495,180.01,105.38,101.25,99.591,92.574,80.772,91.303,104.57
80.862,111.13,104.97,100.4,62.403,81.316,65.824,69.361,84.111
80.212,180.34,91.583,69.996,88.432,65.714,46.824,66.194,81.621
79.948,88.347,84.326,70.562,90.103,85.285,68.174,81.573,81.465
80.544,198.08,107.59,116.83,87.987,71.289,82.453,81.44,103.19
79.74,99.439,89.683,94.368,67.143,55.822,58.834,60.008,76.458
80.48,99.97,99.116,73.562,61.204,50.887,39.602,50.174,66.59
79.98,100.22,105.26,107.58,76.655,65.311,64.974,69.429,84.852
80.928,197.16,115.75,115.25,94.654,85.157,64.946,82.192,104
82.171,82.067,78.761,41.612,73.221,79.548,68.962,73.281,68.485
81.623,28.229,80.132,88.069,85.808,56.893,72.716,72.585,72.376
80.759,199.52,119.08,78.63,89.71,90.158,75.854,85.482,95.559
80.14,101.52,91.971,83.544,76.764,69.791,48.572,64.291,77.098
81.399,196.37,105.52,98.544,76.913,77.798,69.961,73.844,97.022
82.953,142.3,96.622,118.01,74.488,71.601,47.125,64.952,90.099
82.396,104.84,114.05,96.212,69.127,81.064,67.184,72.266,85.445
82.261,78.694,104.18,90.795,86.619,85.232,67.796,81.131,85.955
82.487,141.72,76.538,82.027,88.314,69.453,69.152,75.033,85.209
82.871,165.39,107.96,107.31,93.317,101.14,80.006,93.207,102.9
82.409,194.76,101.27,101.36,80.12,84.205,69.597,76.715,95.493
83.842,101.43,98.734,92.691,66.83,72.726,77.669,72.201,83.324
83.277,140.15,80.641,76.87,75.201,84.959,65.187,74.696,83.278
82.389,181.78,93.232,91.712,85.845,90.458,68.199,80.726,96.641
82.814,164.74,107.85,103.58,106.84,94.631,79.926,93.354,105.6
82.404,181.5,108.03,108.79,102.83,91.036,87.144,92.555,108.29
84.047,188.42,86.036,111.51,90.937,92.058,58.929,80.618,100.78
85.428,124.84,103.09,117.47,69.907,56.252,65.323,64.194,88.178
83.972,186.8,116.2,118.22,79.592,100.1,72.373,83.97,106.03
83.401,139.34,95.886,113.21,82.83,61.891,72.707,72.297,91.196
83.406,131.82,93.366,100.98,80.562,84.336,38.173,69.765,83.332
84.895,96.657,114.41,100.87,82.325,84.522,78.085,82.624,92.368
84.563,106.24,101.82,110,83.799,66.445,69.489,72.215,90.338
84.352,165.54,82.527,54.021,79.125,76.211,78.49,77.837,81.45
85.196,52.911,88.872,100.75,76.054,80.57,39.482,66.162,75.684
85.575,147.37,110.28,102.61,96.103,70.107,57.853,75.072,94.736
86.146,129.88,84.225,85.76,89.469,80.644,61.086,77.128,87.023
85.337,161.37,95.513,109.63,76.974,77.45,70.235,74.504,96.209
85.817,165.27,77.897,100.72,93.459,80.001,71.598,81.174,96.566
85.477,90.786,112.64,94.355,79.138,85.349,74.763,79.533,88.963
86.677,194.73,105.61,111.65,81.231,86.656,81.425,83.82,103.28
87.423,178.81,102.58,92.687,81.942,80.743,72.771,77.894,94.849
86.89,198.09,124.09,130.52,100.79,76.72,74.447,82.974,111.57
88.049,115.95,111.83,119.41,86.173,52.82,42.987,61.969,88.512
88.193,198.61,112.73,93.381,86.823,100.11,72.326,84.26,100.52
85.469,160.23,105.18,111.07,78.763,74.697,72.743,74.962,96.605
87.784,125.27,106.61,92.494,89.217,74.49,74.452,78.913,91.082
86.265,100.6,100.37,92.941,63.469,81.242,77.483,72.744,85.952
86.365,197.48,117.53,126.37,86.255,88.653,78.801,84.429,110.01
86.84,101.04,115.6,109.2,75.138,78.57,77.838,77.192,92.744
87.015,118.97,99.291,95.593,83.504,77.074,82.926,81.67,90.566
85.384,173.62,97.894,67.304,89.113,66.757,67.345,73.859,86.179
86.738,121.27,101.48,95.582,66.87,67.717,57.21,63.245,81.609
87.33,80.442,42.26,72.336,86.114,68.215,45.912,66.717,68.986
88.121,186.25,112.69,114.07,86.448,87.187,66.251,81.285,101.86
88.5,192.02,114.59,103.74,82.978,82.975,71.892,79.973,100.52
86.772,136.04,102.91,118.13,67.017,66.046,39.081,58.027,85.803
88.145,58.373,64.06,82.35,75.705,88.921,56.231,74.118,75.138
86.955,126.08,105.42,111.06,68.075,84.461,68.929,74.718,92.344
88.909,187.87,117.25,110.99,98.73,85.768,74.859,85.316,106.41
87.592,132.07,105.49,96.818,84.282,79.959,84.844,84.16,94.498
88.424,147.66,96.822,108.95,98.191,89.633,72.791,85.954,100.21
88.893,99.931,57.335,49.661,61.498,59.301,45.637,55.939,57.946
90.52,91.051,95.765,106.56,73.141,68.31,54.786,66.902,81.478
89.537,164.66,111.41,99.087,68.071,77.955,62.887,69.673,88.714
88.875,104.36,104.7,81.934,82.218,82.599,63.114,75.606,82.999
88.05,100.68,106.8,105.28,73.509,67.87,70.201,70.064,85.179
90.2,188.66,108.42,108.25,75.845,84.787,71.74,76.153,97.942
90.274,199.65,95.371,100.15,79.979,81.244,78.369,80.335,101.13
88.539,175.16,85.991,94.524,86.49,92.267,78.238,85.692,95.196
88.166,116.72,96.871,108.24,99.704,82.287,81.742,88.742,97.116
91.639,185.94,109.14,111.24,97.865,79.893,72.427,82.619,104.37
89.962,149.78,104.41,86.726,77.385,81.176,79.164,80.586,91.052
90.951,189.57,118,115.21,70.162,82.302,85.057,78.938,104.7
90.16,161.74,119.46,101.43,81.8,93.067,87.084,87.44,102.29
90.594,101.67,103.35,103.76,84.117,79.4,57.937,71.94,87.418
91.331,125.9,109.1,88.92,83.817,47.894,60.36,62.84,81.993
91.227,198.74,108.43,103.59,81.838,95.469,71.866,83.117,103.2
91.647,194.5,115.19,102.31,87.623,80.303,74.344,81.117,101.17
89.832,178.86,105.55,99.533,70.547,83.317,75.824,77.549,96.49
88.886,194.19,113,120.06,70.279,94.251,75.614,79.542,104.38
91.568,196.77,105.68,114.52,69.495,65.525,41.464,60.783,93.341
91.383,157.81,105.3,85.118,96.868,71.974,65.177,78.258,89.825
90.879,133.07,108.18,103.37,91.316,76.91,75.279,80.843,95.725
89.811,115.61,116.12,108.08,86.061,98.101,80.411,87.144,99.544
90,174.14,103.13,81.509,95.004,85.292,81.772,86.741,96.851
91.213,155.24,116.25,127.58,86.689,94.222,85.495,88.552,108.5
92.759,193.91,107.99,117.25,71.746,88.719,90.055,83.152,106.85
92.263,118.61,93.929,85.761,88.003,92.015,51.137,77.609,87.245
92.065,102.32,87.338,79.667,65.456,52.5,61.988,58.727,71.615
92.012,173.18,112.47,106.26,83.034,78.139,67.425,77.759,97.049
92.895,131.21,106.06,106.21,91.971,98.734,85.224,91.265,101.26
93.348,156.04,112.88,104.24,86.445,84.647,74.863,81.786,98.977
91.043,176.64,78.372,92.751,88.412,83.971,72.32,80.93,95.474
92.669,153.16,82.053,93.745,89.404,91.221,88.563,90.518,98.589
92.322,116.55,95.683,101.58,82.854,85.591,68.416,79.549,89.99
91.036,196.6,110.09,112.94,101.78,97.085,73.576,89.347,110.3
92.305,193.72,113.43,105.98,98.973,92.196,93.305,92.686,109.87
94.347,139.49,64.527,68.136,81.913,83.897,63.608,77.694,80.519
94.237,197.83,115.35,104.37,107.66,96.4,79.417,93.622,108.91
92.939,99.383,98.419,104.13,87.82,45.499,48.58,59.732,78.208
93.241,80.302,86.528,81.888,90.475,88.976,58.699,80.081,82.639
94.425,162.87,109.96,115.87,94.474,82.771,71.572,83.44,101.19
92.194,196.27,119.47,111.63,96.289,80.895,82.012,86.621,106.48
91.815,195.6,117.58,106.04,94.948,97.735,86.646,91.198,108.85
92.908,138.56,93.069,87.731,74.931,76.001,67.021,72.684,85.618
92.496,119.26,110.19,103.26,90.799,82.826,81.259,84.918,95.006
94.137,188.49,105.71,98.654,97.201,80.515,84.375,87.431,103.26
94.235,167.35,87.981,109.34,98.483,80.981,82.405,88.118,102.55
96.078,99.102,91.224,94.951,62.53,49.596,52.845,53.875,73.428
96.89,152.81,106.57,111.7,80.729,63.458,60.342,69.113,94.574
96.363,195.41,98.387,103.22,93.262,84.336,74.392,82.741,102.45
95.223,196.06,123.22,110.53,92.54,87.704,90.917,91.541,109.26
95.906,186.26,104.26,96.98,86.146,83.024,65.707,78.751,96.787
96.998,192.17,112.97,102.38,70.061,72.734,69.004,71.837,96.546
96.335,159.64,81.263,112.32,85.683,82.979,72.713,79.061,98.547
95.403,137.21,116.77,116.01,94.771,89.098,76.677,86.294,101.51
98.137,100.49,104.79,109,89.814,82.853,79.947,84.399,96.496
94.868,199.35,116.37,106.31,103.4,69.977,81.909,85.762,105.51
97.764,105.24,117.9,123.17,74.708,82.769,52.719,71.168,91.62
98.652,198.81,112.43,106.81,94.668,85.839,66.838,81.914,105.44
97.118,196.46,98.274,109.01,98.282,96.784,90.813,95.927,109.35
98.918,178.36,104.62,96.238,78.822,75.299,84.668,79.351,95.813
97.883,187.91,124.65,129.89,74.717,99.453,85.337,86.742,111.16
49.039,60.527,54.33,44.171,56.318,73.678,40.103,57.736,54.193
98.341,108.17,77.589,78.656,85.672,87.895,48.642,74.127,78.19
97.994,142.21,86.123,119.37,65.182,61.481,61.642,61.696,86.133
100.56,118.64,77.181,57.291,85.183,74.248,64.367,76.087,74.695
99.329,166.38,85.87,80.655,82.524,89.697,68.861,79.772,89.24
99.931,133.31,53.754,88.511,82.375,86.523,79.943,82.458,85.981
99.696,106.54,94.157,99.28,82.804,77.777,80.689,79.502,90.932
100.01,109.71,23.711,11.751,53.235,25.597,84.033,53.367,47.038
98.329,81.445,74.46,68.929,77.792,71.169,83.035,77.663,75.782
99.476,81.332,-2.737,-0.89361,35.677,51.811,82.229,56.742,40.084
98.444,158.03,78.551,62.873,70.536,80.9,85.263,78.689,82.011
99.296,195.82,111.31,108.35,69.299,72.341,85.897,76.959,99.752
98.74,63.22,26.646,45.751,89.362,83.865,86.274,85.514,69.237
100.44,102.41,92.088,109.97,88.42,91.397,86.839,89.3,96.969
97.601,200.19,104.38,69.433,89.358,82.387,88.787,85.528,94.747
99.163,151.56,106.11,72.909,96.321,78.891,88.499,87.67,91.974
99.741,52.537,84.01,56.917,93.2,85.222,89.08,90.014,75.184
98.906,144.58,90.467,81.902,95.667,77.038,93.883,87.291,92.968
98.368,-0.79201,90.176,45.173,81.292,84.539,93.158,86.218,67.201
99.011,155.39,93.14,94.403,91.013,96.859,93.335,93.865,101.79
99.533,98.505,103.15,72.984,83.568,93.655,94.417,90.568,88.306
99.877,98.105,64.138,109.07,97.81,98.881,97.222,97.251,97.782
